ID_Camion,Fecha_Entrada_Taller,Kilometraje,Tipo_Servicio,Repuestos_Requeridos,Costo_Repuestos,Costo_Mano_Obra,Duracion_Taller_Dias,Taller_ID,Ciudad_Taller,Modelo_Camion,Año_Fabricacion,Presupuesto_Aprobado,Fecha_Salida_Taller,Cliente_ID,Frecuencia_Visitas_Taller,Tiempo_Espera_Dias,Tecnico_Asignado,Tipo_Repuesto_Mayor,Reclamos_Previos,Satisfaccion_Cliente
SCANIA-1891,2025-06-10,349888,Diagnóstico,1,5869.34,,11,TLR003,Concepción,R500,2019,,2025-06-14,CLT-129,2,4,TEC-5,Frenos,4,3.0
SCANIA-1892,2025-06-11,750903,Mantenimiento,8,6321.2,3192.14,9,TLR001,Valparaíso,R500,2015,True,2025-06-15,CLT-108,4,4,TEC-16,Eléctrico,3,3.0
SCANIA-1893,2025-06-12,142193,Diagnóstico,6,7956.44,222.42,10,TLR004,Valparaíso,S730,2018,False,2025-06-16,CLT-408,6,4,TEC-3,Transmisión,4,3.0
SCANIA-1894,2025-06-13,86187,Diagnóstico,5,4922.75,3631.55,8,TLR004,Concepción,P360,2016,False,2025-06-17,CLT-544,6,7,TEC-11,Motor,3,3.0
SCANIA-1895,2025-06-14,555950,Diagnóstico,9,2601.51,2618.71,8,TLR004,Concepción,R500,2018,False,2025-06-18,CLT-409,2,8,TEC-15,Eléctrico,0,3.0
SCANIA-1896,2025-06-15,188311,Mantenimiento,2,6732.74,3068.19,4,TLR001,Santiago,P360,2015,True,2025-06-19,CLT-776,4,2,TEC-19,Suspensión,0,5.0
SCANIA-1897,2025-06-16,850921,Mantenimiento,5,4992.99,3196.21,5,TLR003,Antofagasta,S730,2018,True,2025-06-20,CLT-804,4,8,TEC-14,Eléctrico,0,4.0
SCANIA-1898,2025-06-17,558153,Reparación,6,4733.32,2682.55,4,TLR004,Santiago,P360,2019,,2025-06-21,CLT-525,1,7,TEC-16,Motor,1,2.0
SCANIA-1899,2025-06-18,239089,Diagnóstico,7,,2954.42,13,TLR004,Valparaíso,R500,2017,True,2025-06-22,CLT-916,2,2,TEC-6,Motor,0,4.0
SCANIA-1900,2025-06-19,636165,Reparación,5,6099.41,3450.56,9,TLR004,Valparaíso,P360,2022,False,2025-06-23,CLT-871,3,1,TEC-5,Suspensión,0,4.0
SCANIA-1901,2025-06-20,486341,Reparación,9,837.0,3790.28,13,TLR002,Santiago,R500,2022,True,2025-06-24,CLT-803,5,3,TEC-17,Suspensión,3,2.0
SCANIA-1902,2025-06-21,362066,Mantenimiento,1,7409.44,3664.52,2,TLR001,Antofagasta,S730,2015,True,2025-06-25,CLT-690,8,1,TEC-16,Frenos,4,3.0
SCANIA-1903,2025-06-22,668362,Mantenimiento,7,2741.42,4361.12,13,TLR001,Concepción,P360,2015,True,2025-06-26,CLT-790,6,3,TEC-2,Motor,4,5.0
SCANIA-1904,2025-06-23,737409,Reparación,7,1196.64,1028.27,11,TLR001,Santiago,R500,2015,False,2025-06-27,CLT-190,3,4,TEC-11,Suspensión,0,4.0
SCANIA-1905,2025-06-24,611419,Diagnóstico,4,3650.46,2065.63,8,TLR001,Valparaíso,S730,2015,False,2025-06-28,CLT-555,6,1,TEC-4,Motor,0,2.0
SCANIA-1906,2025-06-25,690053,Mantenimiento,9,,4744.2,2,TLR001,Antofagasta,P360,2018,False,2025-06-29,CLT-543,7,7,TEC-6,Frenos,0,2.0
SCANIA-1907,2025-06-26,681172,Diagnóstico,5,,2043.29,1,TLR002,Valparaíso,S730,2019,True,2025-06-30,CLT-826,6,0,TEC-7,Transmisión,3,3.0
SCANIA-1908,2025-06-27,175917,Diagnóstico,4,7241.1,711.86,10,TLR003,Antofagasta,R500,2022,False,2025-07-01,CLT-178,6,2,TEC-17,Motor,3,3.0
SCANIA-1909,2025-06-28,860717,Reparación,7,6730.65,2674.68,3,TLR002,Antofagasta,P360,2016,False,2025-07-02,CLT-574,1,6,TEC-8,Frenos,3,3.0
SCANIA-1910,2025-06-29,349770,Reparación,4,1193.48,636.51,9,TLR004,Antofagasta,P360,2022,True,2025-07-03,CLT-202,3,9,TEC-1,Frenos,4,4.0
SCANIA-1911,2025-06-30,748168,Reparación,3,,1093.98,12,TLR002,Santiago,P360,2019,False,2025-07-04,CLT-722,7,0,TEC-15,Frenos,1,1.0
SCANIA-1912,2025-07-01,531680,Reparación,9,6544.79,4991.76,3,TLR001,,S730,2015,True,2025-07-05,CLT-555,4,1,TEC-20,Eléctrico,4,2.0
SCANIA-1913,2025-07-02,331342,Mantenimiento,8,,2752.68,9,TLR002,,S730,2020,True,2025-07-06,CLT-413,4,2,TEC-12,Suspensión,3,3.0
SCANIA-1914,2025-07-03,589542,Mantenimiento,1,,,7,TLR001,Antofagasta,R500,2018,,2025-07-07,CLT-346,7,1,TEC-15,Motor,2,1.0
SCANIA-1915,2025-07-04,94238,Reparación,7,4091.97,4974.4,13,TLR002,Antofagasta,G410,2020,,2025-07-08,CLT-333,9,1,TEC-15,Eléctrico,1,5.0
SCANIA-1916,2025-07-05,51252,Mantenimiento,9,2682.44,4836.14,10,TLR001,Valparaíso,P360,2018,True,2025-07-09,CLT-693,2,5,TEC-9,Motor,0,2.0
SCANIA-1917,2025-07-06,876196,Reparación,8,,2259.62,1,TLR004,Concepción,P360,2015,True,2025-07-10,CLT-743,9,6,TEC-16,Eléctrico,4,4.0
SCANIA-1918,2025-07-07,535450,Diagnóstico,8,5230.24,1375.98,10,TLR001,Santiago,R500,2018,True,2025-07-11,CLT-334,3,5,TEC-2,Suspensión,1,3.0
SCANIA-1919,2025-07-08,365826,Diagnóstico,6,2448.36,4208.16,5,TLR002,Antofagasta,P360,2015,True,2025-07-12,CLT-889,6,5,TEC-15,Frenos,2,3.0
SCANIA-1920,2025-07-09,371638,Diagnóstico,4,2530.51,3606.54,9,TLR004,Valparaíso,S730,2019,True,2025-07-13,CLT-486,4,8,TEC-15,Motor,1,4.0
SCANIA-1921,2025-07-10,655605,Reparación,8,7151.36,3466.01,12,TLR002,,S730,2021,False,2025-07-14,CLT-946,1,7,TEC-7,Frenos,4,3.0
SCANIA-1922,2025-07-11,377359,Diagnóstico,3,306.35,4476.26,3,TLR004,Valparaíso,P360,2017,,2025-07-15,CLT-710,9,7,TEC-13,Suspensión,3,4.0
SCANIA-1923,2025-07-12,652875,Mantenimiento,9,2717.27,,9,TLR003,Santiago,P360,2018,True,2025-07-16,CLT-137,6,5,TEC-17,Motor,0,3.0
SCANIA-1924,2025-07-13,56949,Diagnóstico,2,4523.98,1490.61,5,TLR003,Santiago,S730,2015,True,2025-07-17,CLT-260,8,4,TEC-11,Transmisión,3,4.0
SCANIA-1925,2025-07-14,813185,Diagnóstico,2,1356.1,3499.93,9,TLR003,Concepción,P360,2020,True,2025-07-18,CLT-561,2,8,TEC-10,Transmisión,3,4.0
SCANIA-1926,2025-07-15,367537,Diagnóstico,7,918.37,1598.49,10,TLR002,Valparaíso,S730,2015,False,2025-07-19,CLT-548,7,1,TEC-1,Transmisión,4,4.0
SCANIA-1927,2025-07-16,778913,Mantenimiento,4,6559.16,3820.27,6,TLR002,,G410,2020,False,2025-07-20,CLT-216,6,6,TEC-14,Suspensión,3,4.0
SCANIA-1928,2025-07-17,712301,Reparación,8,7176.35,3136.76,9,TLR004,Valparaíso,G410,2022,True,2025-07-21,CLT-340,2,5,TEC-5,Transmisión,3,4.0
SCANIA-1929,2025-07-18,600222,Mantenimiento,9,6624.13,,7,TLR004,Antofagasta,P360,2018,False,2025-07-22,CLT-125,2,6,TEC-8,Motor,4,5.0
SCANIA-1930,2025-07-19,830722,Reparación,7,7210.55,2612.89,7,TLR004,Valparaíso,P360,2016,True,2025-07-23,CLT-747,4,3,TEC-1,Transmisión,4,3.0
SCANIA-1931,2025-07-20,505102,Reparación,5,4514.27,1782.17,8,TLR004,Concepción,P360,2020,True,2025-07-24,CLT-661,4,8,TEC-7,Motor,2,4.0
SCANIA-1932,2025-07-21,387889,Diagnóstico,8,6535.61,1710.0,7,TLR001,Santiago,S730,2015,True,2025-07-25,CLT-905,3,6,TEC-2,Suspensión,3,1.0
SCANIA-1933,2025-07-22,526467,Reparación,4,3195.53,,12,TLR003,Antofagasta,G410,2018,True,2025-07-26,CLT-397,8,1,TEC-7,Frenos,1,3.0
SCANIA-1934,2025-07-23,406600,Mantenimiento,2,5396.89,,9,TLR001,Santiago,G410,2015,False,2025-07-27,CLT-904,7,3,TEC-7,Eléctrico,0,3.0
SCANIA-1935,2025-07-24,365557,Mantenimiento,6,7912.92,3906.78,11,TLR001,Antofagasta,R500,2016,,2025-07-28,CLT-253,2,4,TEC-9,Transmisión,0,4.0
SCANIA-1936,2025-07-25,354462,Reparación,9,1960.68,446.88,9,TLR001,Valparaíso,R500,2017,True,2025-07-29,CLT-831,3,1,TEC-4,Eléctrico,4,3.0
SCANIA-1937,2025-07-26,300875,Diagnóstico,1,3241.22,3335.9,6,TLR001,Valparaíso,P360,2021,True,2025-07-30,CLT-751,9,9,TEC-7,Frenos,4,4.0
SCANIA-1938,2025-07-27,513389,Diagnóstico,7,3944.37,4065.05,7,TLR003,Concepción,S730,2021,False,2025-07-31,CLT-567,5,7,TEC-20,Suspensión,2,1.0
SCANIA-1939,2025-07-28,120390,Mantenimiento,9,1276.52,3396.88,2,TLR001,Concepción,P360,2016,False,2025-08-01,CLT-148,2,0,TEC-18,Suspensión,3,3.0
SCANIA-1940,2025-07-29,757689,Diagnóstico,9,832.1,2536.42,9,TLR004,Antofagasta,G410,2019,True,2025-08-02,CLT-753,3,2,TEC-13,Frenos,4,5.0
SCANIA-1941,2025-07-30,303490,Reparación,3,6671.84,4756.5,12,TLR002,Concepción,P360,2018,False,2025-08-03,CLT-145,8,0,TEC-11,Eléctrico,4,2.0
SCANIA-1942,2025-07-31,617376,Reparación,5,7819.0,1569.7,13,TLR004,Concepción,P360,2016,True,2025-08-04,CLT-774,4,4,TEC-9,Transmisión,0,1.0
SCANIA-1943,2025-08-01,297940,Mantenimiento,8,3356.86,193.92,1,TLR002,Concepción,G410,2017,False,2025-08-05,CLT-384,2,7,TEC-14,Motor,3,3.0
SCANIA-1944,2025-08-02,415340,Reparación,8,883.67,2216.75,1,TLR004,Concepción,G410,2015,False,2025-08-06,CLT-879,2,6,TEC-8,Suspensión,2,4.0
SCANIA-1945,2025-08-03,483027,Mantenimiento,4,,261.76,3,TLR004,Valparaíso,G410,2018,False,2025-08-07,CLT-727,6,8,TEC-14,Frenos,4,3.0
SCANIA-1946,2025-08-04,558041,Reparación,1,,4774.29,12,TLR002,Concepción,G410,2022,False,2025-08-08,CLT-181,8,1,TEC-17,Eléctrico,4,3.0
SCANIA-1947,2025-08-05,367623,Mantenimiento,1,,1128.6,6,TLR003,Valparaíso,R500,2020,True,2025-08-09,CLT-143,7,7,TEC-14,Transmisión,4,4.0
SCANIA-1948,2025-08-06,266464,Diagnóstico,4,2696.21,3965.74,5,TLR001,Valparaíso,S730,2016,True,2025-08-10,CLT-805,4,7,TEC-5,Eléctrico,0,3.0
SCANIA-1949,2025-08-07,792729,Reparación,6,3916.4,3895.4,2,TLR004,Santiago,S730,2022,False,2025-08-11,CLT-869,2,5,TEC-10,Transmisión,4,4.0
SCANIA-1950,2025-08-08,560736,Reparación,8,2682.77,1166.87,9,TLR003,Valparaíso,G410,2022,True,2025-08-12,CLT-372,9,2,TEC-6,Motor,4,2.0
SCANIA-1951,2025-08-09,856395,Mantenimiento,6,4014.48,3144.01,14,TLR001,Valparaíso,S730,2017,False,2025-08-13,CLT-493,4,1,TEC-10,Motor,0,3.0
SCANIA-1952,2025-08-10,367267,Mantenimiento,9,6904.54,335.59,13,TLR003,Concepción,S730,2022,False,2025-08-14,CLT-885,9,7,TEC-11,Frenos,4,4.0
SCANIA-1953,2025-08-11,700199,Reparación,9,4819.95,2469.52,10,TLR003,Valparaíso,S730,2016,True,2025-08-15,CLT-889,5,5,TEC-6,Frenos,3,4.0
SCANIA-1954,2025-08-12,273777,Mantenimiento,2,,171.77,14,TLR001,Antofagasta,S730,2019,True,2025-08-16,CLT-694,7,3,TEC-10,Transmisión,3,4.0
SCANIA-1955,2025-08-13,850820,Reparación,1,3044.43,4613.61,4,TLR004,Concepción,G410,2021,True,2025-08-17,CLT-157,5,4,TEC-14,Transmisión,0,4.0
SCANIA-1956,2025-08-14,55569,Diagnóstico,2,,4882.82,4,TLR003,Concepción,P360,2021,False,2025-08-18,CLT-664,2,4,TEC-20,Transmisión,3,3.0
SCANIA-1957,2025-08-15,644124,Mantenimiento,5,5399.61,1189.19,5,TLR004,Concepción,P360,2018,True,2025-08-19,CLT-100,6,8,TEC-3,Transmisión,2,2.0
SCANIA-1958,2025-08-16,678861,Reparación,4,1132.58,1119.72,8,TLR004,Santiago,P360,2015,True,2025-08-20,CLT-315,7,8,TEC-7,Motor,4,2.0
SCANIA-1959,2025-08-17,479802,Diagnóstico,4,4666.61,3793.23,10,TLR004,Concepción,R500,2017,True,2025-08-21,CLT-416,6,7,TEC-2,Frenos,2,5.0
SCANIA-1960,2025-08-18,308090,Diagnóstico,9,2202.6,1341.56,4,TLR001,Valparaíso,S730,2016,,2025-08-22,CLT-327,3,7,TEC-7,Frenos,3,5.0
SCANIA-1961,2025-08-19,717375,Reparación,8,6471.95,4485.88,5,TLR002,Antofagasta,G410,2018,False,2025-08-23,CLT-572,8,1,TEC-17,Suspensión,0,
SCANIA-1962,2025-08-20,95002,Mantenimiento,6,3522.31,2912.25,12,TLR004,,G410,2016,False,2025-08-24,CLT-583,3,2,TEC-13,Frenos,0,1.0
SCANIA-1963,2025-08-21,821954,Reparación,1,7958.54,1818.81,4,TLR002,Concepción,R500,2018,,2025-08-25,CLT-865,5,7,TEC-9,Frenos,2,3.0
SCANIA-1964,2025-08-22,711614,Diagnóstico,2,,4180.2,14,TLR002,Antofagasta,G410,2021,False,2025-08-26,CLT-770,9,4,TEC-13,Eléctrico,3,4.0
SCANIA-1965,2025-08-23,729574,Reparación,6,,2517.69,6,TLR003,Concepción,P360,2022,False,2025-08-27,CLT-386,5,6,TEC-15,Eléctrico,4,4.0
SCANIA-1966,2025-08-24,548870,Mantenimiento,2,5454.87,4567.0,12,TLR004,Santiago,R500,2019,False,2025-08-28,CLT-610,7,7,TEC-13,Suspensión,3,4.0
SCANIA-1967,2025-08-25,261791,Diagnóstico,5,6186.49,4647.27,3,TLR004,Valparaíso,G410,2016,False,2025-08-29,CLT-677,7,5,TEC-17,Transmisión,3,4.0
SCANIA-1968,2025-08-26,252846,Reparación,5,2598.73,910.56,8,TLR004,Antofagasta,R500,2019,True,2025-08-30,CLT-920,5,4,TEC-8,Suspensión,0,3.0
SCANIA-1969,2025-08-27,711450,Mantenimiento,6,4038.03,111.38,6,TLR002,Antofagasta,R500,2020,False,2025-08-31,CLT-557,2,7,TEC-9,Suspensión,1,2.0
SCANIA-1970,2025-08-28,716997,Diagnóstico,6,6412.77,4921.26,10,TLR001,Santiago,G410,2020,,2025-09-01,CLT-194,5,0,TEC-9,Motor,4,2.0
SCANIA-1971,2025-08-29,727775,Mantenimiento,6,2013.82,4540.07,5,TLR002,,P360,2022,False,2025-09-02,CLT-592,7,0,TEC-8,Frenos,4,1.0
SCANIA-1972,2025-08-30,74071,Diagnóstico,2,1963.06,371.68,13,TLR004,Santiago,G410,2021,False,2025-09-03,CLT-864,7,0,TEC-16,Motor,0,3.0
SCANIA-1973,2025-08-31,632531,Reparación,3,4498.2,4181.87,2,TLR004,Valparaíso,S730,2017,True,2025-09-04,CLT-249,4,2,TEC-20,Frenos,3,1.0
SCANIA-1974,2025-09-01,222312,Mantenimiento,6,4283.8,2343.24,10,TLR004,Santiago,S730,2019,False,2025-09-05,CLT-122,1,9,TEC-7,Suspensión,0,3.0
SCANIA-1975,2025-09-02,307218,Diagnóstico,8,2401.65,1368.91,10,TLR002,Concepción,G410,2018,False,2025-09-06,CLT-855,6,5,TEC-17,Frenos,3,4.0
SCANIA-1976,2025-09-03,264879,Mantenimiento,1,2524.99,4405.86,7,TLR004,Santiago,P360,2017,True,2025-09-07,CLT-314,3,5,TEC-7,Transmisión,1,5.0
SCANIA-1977,2025-09-04,413714,Mantenimiento,1,2367.19,1063.67,2,TLR003,Antofagasta,S730,2016,False,2025-09-08,CLT-498,5,4,TEC-6,Transmisión,1,4.0
SCANIA-1978,2025-09-05,476650,Reparación,2,6217.79,4741.77,1,TLR004,Antofagasta,S730,2016,False,2025-09-09,CLT-509,4,6,TEC-5,Suspensión,2,3.0
SCANIA-1979,2025-09-06,381868,Mantenimiento,6,5284.83,1107.55,7,TLR001,,G410,2018,False,2025-09-10,CLT-230,2,4,TEC-17,Eléctrico,3,2.0
SCANIA-1980,2025-09-07,603020,Diagnóstico,9,6692.85,3107.05,5,TLR003,Santiago,G410,2015,False,2025-09-11,CLT-954,7,1,TEC-8,Transmisión,0,2.0
SCANIA-1981,2025-09-08,695753,Diagnóstico,4,7808.69,1193.12,1,TLR004,,G410,2022,False,2025-09-12,CLT-247,5,3,TEC-1,Suspensión,0,
SCANIA-1982,2025-09-09,467170,Diagnóstico,3,3898.48,2773.78,4,TLR003,Antofagasta,R500,2015,False,2025-09-13,CLT-480,7,0,TEC-16,Motor,0,3.0
SCANIA-1983,2025-09-10,107108,Diagnóstico,8,720.21,3451.48,12,TLR004,Concepción,R500,2022,False,2025-09-14,CLT-208,9,6,TEC-17,Eléctrico,2,2.0
SCANIA-1984,2025-09-11,530721,Reparación,9,575.12,1032.12,13,TLR001,Concepción,R500,2016,True,2025-09-15,CLT-651,4,3,TEC-3,Transmisión,4,4.0
SCANIA-1985,2025-09-12,161195,Mantenimiento,5,2506.19,2652.34,4,TLR004,Valparaíso,G410,2022,True,2025-09-16,CLT-220,5,3,TEC-13,Suspensión,0,3.0
SCANIA-1986,2025-09-13,86668,Reparación,9,7473.85,2398.39,10,TLR003,,P360,2021,False,2025-09-17,CLT-394,9,3,TEC-8,Suspensión,1,5.0
SCANIA-1987,2025-09-14,335205,Mantenimiento,2,,,7,TLR001,Valparaíso,S730,2021,True,2025-09-18,CLT-219,4,2,TEC-16,Motor,0,3.0
SCANIA-1988,2025-09-15,391396,Mantenimiento,3,2319.93,4109.71,9,TLR002,,R500,2018,False,2025-09-19,CLT-555,5,7,TEC-7,Motor,0,3.0
SCANIA-1989,2025-09-16,614037,Mantenimiento,7,3313.5,1744.84,2,TLR001,,P360,2015,True,2025-09-20,CLT-629,5,3,TEC-15,Eléctrico,0,3.0
SCANIA-1990,2025-09-17,180560,Reparación,7,4869.04,2915.45,12,TLR001,Santiago,G410,2019,False,2025-09-21,CLT-268,8,7,TEC-2,Transmisión,4,5.0
SCANIA-1991,2025-09-18,416824,Mantenimiento,6,,2622.44,14,TLR001,Santiago,R500,2016,True,2025-09-22,CLT-809,4,8,TEC-2,Suspensión,0,5.0
SCANIA-1992,2025-09-19,197979,Reparación,6,1400.57,2614.98,1,TLR003,Valparaíso,G410,2020,False,2025-09-23,CLT-242,4,0,TEC-10,Eléctrico,4,4.0
SCANIA-1993,2025-09-20,199849,Diagnóstico,2,7820.85,625.39,2,TLR001,Valparaíso,P360,2019,True,2025-09-24,CLT-136,7,3,TEC-5,Eléctrico,4,2.0
SCANIA-1994,2025-09-21,798589,Diagnóstico,6,4449.22,2175.06,7,TLR004,Santiago,R500,2018,True,2025-09-25,CLT-797,5,5,TEC-4,Motor,2,3.0
SCANIA-1995,2025-09-22,101745,Mantenimiento,4,1258.37,2316.6,13,TLR001,Concepción,R500,2020,False,2025-09-26,CLT-360,6,7,TEC-15,Suspensión,1,
SCANIA-1996,2025-09-23,420608,Reparación,3,7170.35,3694.85,10,TLR001,Antofagasta,R500,2019,False,2025-09-27,CLT-330,6,5,TEC-13,Frenos,0,4.0
SCANIA-1997,2025-09-24,141865,Diagnóstico,2,782.18,4216.09,6,TLR004,Antofagasta,R500,2015,,2025-09-28,CLT-353,6,5,TEC-17,Motor,0,4.0
SCANIA-1998,2025-09-25,262890,Reparación,1,7280.34,2770.41,4,TLR004,Antofagasta,P360,2022,,2025-09-29,CLT-428,5,9,TEC-1,Suspensión,0,3.0
SCANIA-1999,2025-09-26,73624,Reparación,5,7973.21,525.24,1,TLR002,Concepción,R500,2021,,2025-09-30,CLT-396,5,3,TEC-18,Eléctrico,4,3.0
SCANIA-2000,2025-09-27,73321,Mantenimiento,2,5663.37,1260.56,13,TLR001,Santiago,S730,2015,True,2025-10-01,CLT-109,9,8,TEC-15,Eléctrico,3,3.0
SCANIA-2001,2025-09-28,453704,Diagnóstico,2,6209.49,908.18,1,TLR003,Valparaíso,S730,2020,,2025-10-02,CLT-545,8,6,TEC-14,Transmisión,1,4.0
SCANIA-2002,2025-09-29,859006,Mantenimiento,7,2830.96,710.61,5,TLR001,Santiago,G410,2022,True,2025-10-03,CLT-935,4,5,TEC-9,Frenos,0,5.0
SCANIA-2003,2025-09-30,224293,Mantenimiento,8,7544.3,1892.91,1,TLR001,Santiago,R500,2022,True,2025-10-04,CLT-329,7,0,TEC-12,Motor,3,3.0
SCANIA-2004,2025-10-01,833415,Diagnóstico,8,4331.77,,12,TLR004,Valparaíso,S730,2022,False,2025-10-05,CLT-635,8,1,TEC-5,Transmisión,3,3.0
SCANIA-2005,2025-10-02,236717,Diagnóstico,4,5912.63,1169.69,7,TLR002,Concepción,S730,2017,False,2025-10-06,CLT-177,9,5,TEC-2,Transmisión,3,3.0
SCANIA-2006,2025-10-03,430975,Reparación,1,7408.04,368.0,13,TLR001,Antofagasta,S730,2021,False,2025-10-07,CLT-524,5,0,TEC-7,Frenos,1,2.0
SCANIA-2007,2025-10-04,233868,Diagnóstico,7,7806.4,186.58,11,TLR003,Antofagasta,P360,2016,True,2025-10-08,CLT-292,3,4,TEC-9,Motor,3,5.0
SCANIA-2008,2025-10-05,709792,Reparación,1,6698.99,603.56,1,TLR001,,R500,2020,True,2025-10-09,CLT-500,4,0,TEC-18,Motor,0,3.0
SCANIA-2009,2025-10-06,145257,Reparación,4,2563.54,943.77,1,TLR003,,P360,2018,True,2025-10-10,CLT-208,6,2,TEC-4,Eléctrico,0,4.0
SCANIA-2010,2025-10-07,638579,Reparación,8,7739.07,,2,TLR004,Antofagasta,P360,2016,False,2025-10-11,CLT-891,5,6,TEC-2,Motor,2,4.0
SCANIA-2011,2025-10-08,260176,Diagnóstico,2,5099.33,2601.55,13,TLR002,Concepción,S730,2019,True,2025-10-12,CLT-362,9,4,TEC-1,Transmisión,4,4.0
SCANIA-2012,2025-10-09,240471,Mantenimiento,6,7459.01,788.9,14,TLR001,Valparaíso,S730,2021,,2025-10-13,CLT-428,3,9,TEC-12,Eléctrico,3,5.0
SCANIA-2013,2025-10-10,522930,Reparación,6,5473.62,2181.44,11,TLR002,Santiago,G410,2018,False,2025-10-14,CLT-462,2,0,TEC-13,Motor,4,4.0
SCANIA-2014,2025-10-11,886860,Mantenimiento,9,2596.46,1774.57,12,TLR001,,R500,2018,True,2025-10-15,CLT-966,6,0,TEC-14,Frenos,4,5.0
SCANIA-2015,2025-10-12,793091,Mantenimiento,5,3086.19,998.78,10,TLR003,Concepción,R500,2015,True,2025-10-16,CLT-477,7,7,TEC-5,Transmisión,4,2.0
SCANIA-2016,2025-10-13,568862,Diagnóstico,4,4493.68,133.52,3,TLR002,Antofagasta,S730,2019,False,2025-10-17,CLT-879,5,8,TEC-3,Suspensión,4,4.0
SCANIA-2017,2025-10-14,525774,Mantenimiento,5,6362.12,2388.39,13,TLR001,,S730,2015,False,2025-10-18,CLT-440,1,6,TEC-4,Frenos,4,4.0
SCANIA-2018,2025-10-15,685605,Mantenimiento,5,2680.26,3459.69,11,TLR004,Valparaíso,R500,2015,False,2025-10-19,CLT-358,3,2,TEC-17,Frenos,0,3.0
SCANIA-2019,2025-10-16,189789,Diagnóstico,8,4721.9,,1,TLR003,Antofagasta,G410,2022,False,2025-10-20,CLT-434,3,5,TEC-19,Motor,1,4.0
SCANIA-2020,2025-10-17,439593,Reparación,8,2895.87,745.85,9,TLR002,Antofagasta,S730,2021,,2025-10-21,CLT-184,4,2,TEC-11,Eléctrico,3,4.0
SCANIA-2021,2025-10-18,865131,Mantenimiento,2,6563.0,4446.51,10,TLR001,Concepción,G410,2017,False,2025-10-22,CLT-621,6,9,TEC-8,Eléctrico,3,4.0
SCANIA-2022,2025-10-19,123686,Diagnóstico,7,3840.48,1447.62,8,TLR002,Valparaíso,P360,2015,False,2025-10-23,CLT-900,5,3,TEC-12,Transmisión,0,3.0
SCANIA-2023,2025-10-20,117661,Mantenimiento,8,798.44,1195.7,5,TLR001,Antofagasta,S730,2016,False,2025-10-24,CLT-913,1,3,TEC-18,Motor,0,4.0
SCANIA-2024,2025-10-21,618535,Mantenimiento,6,,4299.78,13,TLR003,Santiago,P360,2018,False,2025-10-25,CLT-670,6,2,TEC-18,Eléctrico,4,3.0
SCANIA-2025,2025-10-22,295121,Reparación,5,676.62,4103.82,11,TLR004,Valparaíso,S730,2021,True,2025-10-26,CLT-407,9,9,TEC-9,Suspensión,1,4.0
SCANIA-2026,2025-10-23,722108,Mantenimiento,9,,2296.9,2,TLR003,Antofagasta,P360,2015,False,2025-10-27,CLT-361,1,5,TEC-5,Motor,3,3.0
SCANIA-2027,2025-10-24,417257,Diagnóstico,3,1029.43,2497.27,5,TLR002,,S730,2020,False,2025-10-28,CLT-997,8,4,TEC-17,Motor,2,4.0
SCANIA-2028,2025-10-25,316765,Mantenimiento,4,1090.29,1166.97,6,TLR002,Antofagasta,G410,2016,True,2025-10-29,CLT-896,8,8,TEC-13,Eléctrico,0,3.0
SCANIA-2029,2025-10-26,196106,Reparación,9,7540.18,483.68,14,TLR001,Santiago,G410,2019,,2025-10-30,CLT-730,3,8,TEC-6,Frenos,2,2.0
SCANIA-2030,2025-10-27,308930,Reparación,6,,2909.82,1,TLR003,,G410,2018,True,2025-10-31,CLT-779,9,2,TEC-14,Motor,3,2.0
SCANIA-2031,2025-10-28,710482,Diagnóstico,8,,581.89,11,TLR001,Antofagasta,P360,2021,True,2025-11-01,CLT-964,8,8,TEC-15,Frenos,0,1.0
SCANIA-2032,2025-10-29,854462,Reparación,7,7889.28,2301.45,4,TLR003,Santiago,G410,2020,False,2025-11-02,CLT-800,3,2,TEC-14,Transmisión,3,4.0
SCANIA-2033,2025-10-30,498874,Mantenimiento,2,201.45,4708.44,9,TLR002,Antofagasta,P360,2021,True,2025-11-03,CLT-551,5,3,TEC-4,Transmisión,0,4.0
SCANIA-2034,2025-10-31,612926,Reparación,3,4989.04,4768.89,2,TLR001,Antofagasta,S730,2021,False,2025-11-04,CLT-350,3,0,TEC-18,Eléctrico,3,1.0
SCANIA-2035,2025-11-01,168033,Diagnóstico,1,,1272.73,5,TLR001,Valparaíso,P360,2020,False,2025-11-05,CLT-423,5,4,TEC-1,Transmisión,2,1.0
SCANIA-2036,2025-11-02,680265,Reparación,9,3768.06,3158.16,1,TLR003,Concepción,S730,2019,True,2025-11-06,CLT-328,9,8,TEC-12,Eléctrico,1,3.0
SCANIA-2037,2025-11-03,663157,Reparación,7,3296.19,2422.97,4,TLR004,Concepción,R500,2020,True,2025-11-07,CLT-801,4,1,TEC-9,Eléctrico,0,4.0
SCANIA-2038,2025-11-04,679474,Reparación,1,3751.99,4390.86,4,TLR003,Santiago,R500,2016,True,2025-11-08,CLT-927,6,3,TEC-10,Frenos,2,2.0
SCANIA-2039,2025-11-05,871106,Diagnóstico,3,,1430.01,6,TLR004,Santiago,R500,2022,False,2025-11-09,CLT-735,3,9,TEC-18,Frenos,3,3.0
SCANIA-2040,2025-11-06,216926,Reparación,4,5897.84,118.14,10,TLR003,Santiago,P360,2021,False,2025-11-10,CLT-695,3,1,TEC-17,Transmisión,2,2.0
